CBA_ID,UNION_ID,PSIC,REGION,EBU_YEAR_REG,SCOPE,TYPE,EMPLOYEES,MEMBERS,union_density,island_grp
NA,13849,TRANSPORT AND  STORAGE,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",1197,117,0.097744361,Luzon
NA,13850,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,IV-A,1988,RANK AND FILE,INDEPENDENT UNION,62,62,1,Luzon
NA,13852,"WATER SUPPLY; SEWERAGE, WATE MANAGEMENT AND REMEDIATION  ACTIVITIES",IV-A,1988,RANK AND FILE,INDEPENDENT UNION,48,23,0.4791666666666667,Luzon
NA,13853,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",180,159,0.8833333333333333,Luzon
NA,13855,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",70,54,0.7714285714285715,Luzon
NA,13856,EDUCATION,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",50,23,0.46,Luzon
NA,13857,EDUCATION,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",64,35,0.546875,Luzon
NA,13858,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",221,61,0.27601809954751133,Luzon
NA,13859,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",700,166,0.23714285714285716,Luzon
NA,13860,"AGRICULTURE,  FORESTRY AND FISHING",IV-A,1988,RANK AND FILE,INDEPENDENT UNION,46,30,0.6521739130434783,Luzon
NA,13861,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",17,17,1,Luzon
NA,13862,HUMAN HEALTH AND SOCIAL WORK  ACTIVITIES,IV-A,1988,RANK AND FILE,INDEPENDENT UNION,100,51,0.51,Luzon
NA,13863,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",466,100,0.2145922746781116,Luzon
NA,13864,"AGRICULTURE, FORESTRY AND  FISHING",IV-A,1988,RANK AND FILE,INDEPENDENT UNION,6,6,1,Luzon
NA,13867,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,IV-A,1988,RANK AND FILE,INDEPENDENT UNION,86,75,0.872093023,Luzon
NA,13868,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",66,58,0.8787878787878788,Luzon
NA,13870,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",200,111,0.555,Luzon
NA,13872,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",355,344,0.9690140845070423,Luzon
NA,13875,EDUCATION,IV-A,1988,RANK AND FILE,INDEPENDENT,29,29,1,Luzon
NA,13878,MANUFACTURING,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",150,90,0.6,Luzon
NA,13880,EDUCATION,IV-A,1988,RANK AND FILE,"INDEPENDENT
UNION",318,215,0.6761006289308176,Luzon
NA,13886,MANUFACTURING,IV-A,1987,RANK AND FILE,"INDEPENDENT
UNION",50,50,1,Luzon
NA,13890,EDUCATION,IV-A,1987,RANK AND FILE,INDEPENDENT,66,30,0.45454545454545453,Luzon
NA,13897,EDUCATION,IV-A,1987,RANK AND FILE,"INDEPENDENT
UNION",47,16,0.3404255319148936,Luzon
NA,13899,MANUFACTURING,IV-A,1987,RANK AND FILE,"INDEPENDENT
UNION",300,169,0.5633333333333334,Luzon
NA,13909,MANUFACTURING,IV-A,1987,RANK AND FILE,"INDEPENDENT
UNION",1200,377,0.31416666666666665,Luzon
NA,13914,FINANCIAL AND INSURANCE  ACTIVITIES,IV-A,1987,RANK AND FILE,INDEPENDENT UNION,73,43,0.589041096,Luzon
NA,13917,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,IV-A,1987,RANK AND FILE,INDEPENDENT UNION,109,57,0.5229357798165137,Luzon
NA,13918,MANUFACTURING,IV-A,1987,RANK AND FILE,"INDEPENDENT
UNION",50,41,0.82,Luzon
NA,13921,MANUFACTURING,IV-A,1987,RANK AND FILE,"INDEPENDENT
UNION",58,58,1,Luzon
NA,13934,EDUCATION,IV-A,1987,RANK AND FILE,"INDEPENDENT
UNION",180,111,0.6166666666666667,Luzon
NA,13957,MANUFACTURING,IV-A,1986,RANK AND FILE,"INDEPENDENT
UNION",54,44,0.8148148148148148,Luzon
NA,13958,MANUFACTURING,IV-A,1986,RANK AND FILE,INDEPENDENT,66,44,0.6666666666666666,Luzon
NA,13966,MANUFACTURING,IV-A,1986,RANK AND FILE,"INDEPENDENT
UNION",52,33,0.6346153846153846,Luzon
NA,13967,MANUFACTURING,IV-A,1986,RANK AND FILE,"INDEPENDENT
UNION",49,30,0.6122448979591837,Luzon
NA,13968,MANUFACTURING,IV-A,1986,RANK AND FILE,AFFILIATE,30,28,0.9333333333333333,Luzon
NA,13978,MANUFACTURING,IV-A,1986,RANK AND FILE,"INDEPENDENT
UNION",316,316,1,Luzon
NA,13990,MANUFACTURING,IV-A,1986,RANK AND FILE,"INDEPENDENT
UNION",70,58,0.8285714285714286,Luzon
NA,13993,TRANSPORT AND  STORAGE,IV-A,1985,RANK AND FILE,"INDEPENDENT
UNION",100,53,0.53,Luzon
NA,14003,MANUFACTURING,IV-A,1985,RANK AND FILE,"INDEPENDENT
UNION",55,52,0.9454545454545454,Luzon
NA,14008,EDUCATION,IV-A,1985,RANK AND FILE,"INDEPENDENT
UNION",70,36,0.5142857142857142,Luzon
NA,14012,MANUFACTURING,IV-A,1984,RANK AND FILE,INDEPENDENT,89,59,0.6629213483146067,Luzon
NA,14017,MANUFACTURING,IV-A,1984,RANK AND FILE,INDEPENDENT,74,40,0.5405405405405406,Luzon
NA,14027,MANUFACTURING,IV-A,1983,RANK AND FILE,"INDEPENDENT
UNION",70,28,0.4,Luzon
NA,14030,MANUFACTURING,IV-A,1983,RANK AND FILE,"INDEPENDENT
UNION",80,24,0.3,Luzon
NA,14031,MANUFACTURING,IV-A,1983,RANK AND FILE,"INDEPENDENT
UNION",267,191,0.7153558052434457,Luzon
NA,14037,TRANSPORT AND  STORAGE,IV-A,1983,RANK AND FILE,"INDEPENDENT
UNION",216,144,0.6666666666666666,Luzon
"1023
",14038,"ARTS,  ENTERTAINMENT AND RECREATION",IV-A,1983,RANK AND FILE,INDEPENDENT UNION,165,79,0.47878787878787876,Luzon
NA,14043,MANUFACTURING,IV-A,1982,RANK AND FILE,INDEPENDENT,129,129,1,Luzon
NA,14048,MANUFACTURING,IV-A,1982,RANK AND FILE,"INDEPENDENT
UNION",60,56,0.9333333333333333,Luzon
NA,14051,MANUFACTURING,IV-A,1982,RANK AND FILE,"INDEPENDENT
UNION",76,39,0.5131578947368421,Luzon
NA,14057,MANUFACTURING,IV-A,1982,RANK AND FILE,"INDEPENDENT
UNION",500,257,0.514,Luzon
NA,14060,MANUFACTURING,IV-A,1982,RANK AND FILE,"INDEPENDENT
UNION",74,60,0.8108108108108109,Luzon
NA,14062,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",IV-A,1981,RANK AND FILE,INDEPENDENT UNION,139,139,1,Luzon
NA,14074,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",IV-A,1981,RANK AND FILE,INDEPENDENT UNION,500,79,0.158,Luzon
NA,14082,OTHER SERVICES  ACTIVITIES,IV-A,1980,RANK AND FILE,"INDEPENDENT
UNION",23,16,0.6956521739130435,Luzon
NA,14093,MANUFACTURING,IV-A,1979,RANK AND FILE,"INDEPENDENT
UNION",1002,820,0.8183632734530938,Luzon
NA,14100,MANUFACTURING,IV-A,1977,RANK AND FILE,AFFILIATE,107,107,1,Luzon
NA,14115,MANUFACTURING,IV-A,1975,RANK AND FILE,INDEPENDENT,408,408,1,Luzon
NA,14126,MANUFACTURING,IV-A,1971,RANK AND FILE,AFFILIATE,136,39,0.2867647058823529,Luzon
NA,14136,MANUFACTURING,IV-A,1967,RANK AND FILE,INDEPENDENT UNION,1696,1667,0.9829009433962265,Luzon
NA,14142,MANUFACTURING,IV-A,1957,RANK AND FILE,INDEPENDENT,721,461,0.6393897364771152,Luzon
NA,14146,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",IV-A,1953,RANK AND FILE,INDEPENDENT UNION,88,88,1,Luzon
NA,14148,MANUFACTURING,IV-A,NA,RANK AND FILE,INDEPENDENT UNION,170,137,0.8058823529411765,Luzon
NA,14150,MANUFACTURING,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,672,478,0.7113095238095238,Luzon
NA,14166,MANUFACTURING,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,400,252,0.63,Luzon
NA,14172,MANUFACTURING,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,35,16,0.45714285714285713,Luzon
NA,14173,ADMINISTRATIVE AND SUPPORT  SERVICE ACTIVITIES,IV-A,NA,RANK AND FILE,INDEPENDENT UNION,202,153,0.7574257425742574,Luzon
NA,14192,MANUFACTURING,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,350,250,0.7142857142857143,Luzon
"0250
",14209,MANUFACTURING,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,246,198,0.8048780487804879,Luzon
NA,14212,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,39,39,1,Luzon
NA,14223,TRANSPORT AND  STORAGE,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,230,121,0.5260869565217391,Luzon
NA,14228,MANUFACTURING,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,159,80,0.5031446540880503,Luzon
NA,14235,MANUFACTURING,IV-A,NA,RANK AND FILE,"INDEPENDENT
UNION",55,43,0.7818181818181819,Luzon
NA,14238,EDUCATION,IV-A,NA,RANK AND FILE,"INDEPENDENT
UNION",71,61,0.8591549295774648,Luzon
NA,14245,MANUFACTURING,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,160,136,0.85,Luzon
NA,14248,MANUFACTURING,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,1250,920,0.736,Luzon
"0812
",14250,MANUFACTURING,IV-A,NA,RANK AND FILE,"INDEPENDENT
UNION",93,49,0.5268817204301075,Luzon
"0590
",14252,MANUFACTURING,IV-A,NA,RANK AND FILE,LOCAL/CHAPTER,350,57,0.16285714285714287,Luzon
NA,14254,EDUCATION,IV-B,2005,RANK AND FILE,"INDEPENDENT
UNION",39,39,1,Luzon
NA,14258,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,IV-B,1998,RANK AND FILE,LOCAL/CHAPTER,18,11,0.6111111111111112,Luzon
NA,14259,MANUFACTURING,IV-B,1998,RANK AND FILE,LOCAL/CHAPTER,300,88,0.29333333333333333,Luzon
NA,14260,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,IV-B,1997,RANK AND FILE,INDEPENDENT UNION,130,82,0.6307692307692307,Luzon
NA,14263,EDUCATION,IV-B,1994,RANK AND FILE,"INDEPENDENT
UNION",35,15,0.42857142857142855,Luzon
NA,14265,MINING AND  QUARRYING,IV-B,1991,RANK AND FILE,"INDEPENDENT
UNION",32,32,1,Luzon
NA,14269,MANUFACTURING,IV-B,1987,RANK AND FILE,INDEPENDENT,12,12,1,Luzon
NA,14278,ACCOMODATION  AND FOOD SERVICE ACTIVITIES,V,2019,RANK AND FILE,INDEPENDENT UNION,296,120,0.40540540540540543,Luzon
NA,14281,MANUFACTURING,V,2015,RANK AND FILE,"INDEPENDENT
UNION",35,22,0.6285714285714286,Luzon
NA,14283,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,V,2015,RANK AND FILE,INDEPENDENT UNION,14,10,0.7142857142857143,Luzon
"0470
",14284,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,2014,RANK AND FILE,INDEPENDENT UNION,241,110,0.45643153526970953,Luzon
NA,14289,EDUCATION,V,2013,RANK AND FILE,LOCAL/CHAPTER,660,61,0.092424242,Luzon
NA,14290,MINING AND  QUARRYING,V,2013,RANK AND FILE,"INDEPENDENT
UNION",138,92,0.6666666666666666,Luzon
NA,14292,TRANSPORT AND  STORAGE,V,2012,RANK AND FILE,"INDEPENDENT
UNION",102,37,0.3627450980392157,Luzon
NA,14293,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,2012,RANK AND FILE,INDEPENDENT UNION,76,31,0.40789473684210525,Luzon
NA,14294,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,2012,RANK AND FILE,INDEPENDENT UNION,76,21,0.27631578947368424,Luzon
NA,14295,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,2011,SUPERVISORY,INDEPENDENT UNION,108,30,0.2777777777777778,Luzon
NA,14296,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,2011,RANK AND FILE,INDEPENDENT UNION,108,38,0.35185185185185186,Luzon
NA,14298,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,V,2011,RANK AND FILE,LOCAL/CHAPTER,100,24,0.24,Luzon
NA,14299,ADMINISTRATIVE  AND SUPPORT SERVICE ACTIVITIES,V,2011,RANK AND FILE,INDEPENDENT UNION,68,18,0.2647058823529412,Luzon
NA,14300,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,V,2011,RANK AND FILE,LOCAL/CHAPTER,113,22,0.19469026548672566,Luzon
NA,14303,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,V,2009,RANK AND FILE,INDEPENDENT UNION,26,14,0.5384615384615384,Luzon
NA,14304,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,2008,SUPERVISORY,INDEPENDENT UNION,269,21,0.078066914,Luzon
NA,14305,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,V,2008,RANK AND FILE,INDEPENDENT UNION,85,41,0.4823529411764706,Luzon
NA,14306,TRANSPORT AND STORAGE,V,2008,RANK AND FILE,INDEPENDENT UNION,35,35,1,Luzon
NA,14307,MINING AND  QUARRYING,V,2008,RANK AND FILE,"INDEPENDENT
UNION",50,37,0.74,Luzon
NA,14313,EDUCATION,V,2006,RANK AND FILE,INDEPENDENT UNION,103,33,0.32038834951456313,Luzon
NA,14316,HUMAN HEALTH AND SOCIAL WORK  ACTIVITIES,V,2004,RANK AND FILE,INDEPENDENT UNION,153,57,0.37254901960784315,Luzon
NA,14318,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,V,2004,RANK AND FILE,INDEPENDENT UNION,27,15,0.5555555555555556,Luzon
NA,14319,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,V,2004,RANK AND FILE,INDEPENDENT UNION,27,16,0.5925925925925926,Luzon
NA,14321,"AGRICULTURE, FORESTRY AND  FISHING",V,2003,RANK AND FILE,INDEPENDENT UNION,58,58,1,Luzon
NA,14323,EDUCATION,V,2003,RANK AND FILE,"INDEPENDENT
UNION",37,23,0.6216216216216216,Luzon
0111,14343,MANUFACTURING,V,2001,RANK AND FILE,"INDEPENDENT
UNION",126,126,1,Luzon
NA,14346,MANUFACTURING,V,2000,RANK AND FILE,"INDEPENDENT
UNION",94,52,0.5531914893617021,Luzon
NA,14347,TRANSPORT AND  STORAGE,V,2000,RANK AND FILE,"INDEPENDENT
UNION",175,47,0.26857142857142857,Luzon
NA,14348,TRANSPORT AND  STORAGE,V,2000,RANK AND FILE,"INDEPENDENT
UNION",40,30,0.75,Luzon
NA,14350,MANUFACTURING,V,2000,RANK AND FILE,LOCAL/CHAPTER,29,27,0.9310344827586207,Luzon
NA,14355,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,1999,RANK AND FILE,INDEPENDENT UNION,196,110,0.5612244897959183,Luzon
NA,14360,"AGRICULTURE,  FORESTRY AND FISHING",V,1997,SUPERVISORY,INDEPENDENT UNION,20,20,1,Luzon
NA,14363,INFORMATION AND COMMUNICATION,V,1996,RANK AND FILE,INDEPENDENT UNION,42,24,0.5714285714285714,Luzon
NA,14365,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,1996,RANK AND FILE,AFFILIATE,107,107,1,Luzon
"0636
",14378,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,V,1994,RANK AND FILE,INDEPENDENT UNION,51,51,1,Luzon
"0359
",14383,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,1993,SUPERVISORY,INDEPENDENT UNION,39,39,1,Luzon
NA,14385,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",V,1993,RANK AND FILE,INDEPENDENT UNION,70,70,1,Luzon
NA,14387,TRANSPORT AND  STORAGE,V,1993,RANK AND FILE,"INDEPENDENT
UNION",125,40,0.32,Luzon
NA,14388,MANUFACTURING,V,1993,RANK AND FILE,"INDEPENDENT
UNION",27,27,1,Luzon
NA,14391,"WATER SUPPLY; SEWERAGE, WATE MANAGEMENT AND REMEDIATION  ACTIVITIES",V,1992,RANK AND FILE,INDEPENDENT UNION,32,27,0.84375,Luzon
NA,14395,MANUFACTURING,V,1991,RANK AND FILE,"INDEPENDENT
UNION",20,20,1,Luzon
NA,14396,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND  MOTORCYCLES,V,1991,RANK AND FILE,INDEPENDENT UNION,60,60,1,Luzon
NA,14402,EDUCATION,V,1990,RANK AND FILE,"INDEPENDENT
UNION",194,107,0.5515463917525774,Luzon
NA,14418,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,V,1986,RANK AND FILE,INDEPENDENT UNION,77,77,1,Luzon
NA,14422,TRANSPORT AND  STORAGE,V,1985,RANK AND FILE,"INDEPENDENT
UNION",105,52,0.49523809523809526,Luzon
NA,14425,TRANSPORT AND  STORAGE,V,1983,RANK AND FILE,"INDEPENDENT
UNION",65,65,1,Luzon
NA,14435,TRANSPORT AND  STORAGE,V,1979,RANK AND FILE,"INDEPENDENT
UNION",130,122,0.9384615384615385,Luzon
NA,14447,MANUFACTURING,V,NA,RANK AND FILE,LOCAL/CHAPTER,90,24,0.26666666666666666,Luzon
"1114
",14448,TRANSPORT AND  STORAGE,V,NA,RANK AND FILE,LOCAL/CHAPTER,700,294,0.42,Luzon
NA,14449,"WATER SUPPLY; SEWERAGE, WATE MANAGEMENT AND REMEDIATION  ACTIVITIES",VI,2020,RANK AND FILE,LOCAL/CHAPTER,67,41,0.6119402985074627,Visayas
NA,14450,OTHER SERVICES  ACTIVITIES,VI,2019,RANK AND FILE,"INDEPENDENT
UNION",30,30,1,Visayas
"0396
",14451,MANUFACTURING,VI,2019,RANK AND FILE,"INDEPENDENT
UNION",36,36,1,Visayas
"0399
",14452,MANUFACTURING,VI,2018,RANK AND FILE,LOCAL/CHAPTER,99,52,0.5252525252525253,Visayas
NA,14453,HUMAN HEALTH AND SOCIAL WORK  ACTIVITIES,VI,2018,RANK AND FILE,INDEPENDENT UNION,48,21,0.4375,Visayas
NA,14454,HUMAN HEALTH AND SOCIAL WORK  ACTIVITIES,VI,2018,RANK AND FILE,INDEPENDENT UNION,167,71,0.4251497005988024,Visayas
NA,14456,MANUFACTURING,VI,2016,RANK AND FILE,LOCAL/CHAPTER,150,36,0.24,Visayas
NA,14457,EDUCATION,VI,2016,RANK AND FILE,LOCAL/CHAPTER,14,13,0.9285714285714286,Visayas
NA,14458,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING  SUPPLY",VI,2016,RANK AND FILE,INDEPENDENT UNION,25,11,0.44,Visayas
NA,14466,"AGRICULTURE, FORESTRY AND  FISHING",VI,2015,RANK AND FILE,INDEPENDENT UNION,80,70,0.875,Visayas
NA,14467,"AGRICULTURE, FORESTRY AND  FISHING",VI,2015,RANK AND FILE,INDEPENDENT UNION,51,38,0.7450980392156863,Visayas
NA,14471,"AGRICULTURE,  FORESTRY AND FISHING",VI,2014,RANK AND FILE,INDEPENDENT UNION,269,70,0.26022304832713755,Visayas
NA,14472,"AGRICULTURE,  FORESTRY AND FISHING",VI,2014,RANK AND FILE,INDEPENDENT UNION,45,30,0.6666666666666666,Visayas
NA,14473,"AGRICULTURE, FORESTRY AND  FISHING",VI,2014,RANK AND FILE,INDEPENDENT UNION,37,32,0.8648648648648649,Visayas
NA,14475,"AGRICULTURE,  FORESTRY AND FISHING",VI,2014,RANK AND FILE,INDEPENDENT UNION,42,23,0.5476190476190477,Visayas
NA,14476,"AGRICULTURE,  FORESTRY AND FISHING",VI,2014,RANK AND FILE,INDEPENDENT UNION,42,23,0.5476190476190477,Visayas
NA,14477,"AGRICULTURE, FORESTRY AND  FISHING",VI,2014,RANK AND FILE,LOCAL/CHAPTER,61,15,0.2459016393442623,Visayas
NA,14484,EDUCATION,VI,2011,RANK AND FILE,LOCAL/CHAPTER,50,13,0.26,Visayas
NA,14485,FINANCIAL AND INSURANCE  ACTIVITIES,VI,2011,RANK AND FILE,LOCAL/CHAPTER,19,19,1,Visayas
NA,14488,FINANCIAL AND INSURANCE  ACTIVITIES,VI,2011,RANK AND FILE,LOCAL/CHAPTER,5,5,1,Visayas
NA,14489,TRANSPORT AND  STORAGE,VI,2011,RANK AND FILE,"INDEPENDENT
UNION",53,31,0.5849056603773585,Visayas
NA,14530,"AGRICULTURE, FORESTRY AND  FISHING",VI,2007,SUPERVISORY,INDEPENDENT UNION,807,50,0.061957868649318466,Visayas
NA,14547,"AGRICULTURE, FORESTRY AND  FISHING",VI,2006,RANK AND FILE,INDEPENDENT UNION,89,35,0.39325842696629215,Visayas
NA,14548,"AGRICULTURE, FORESTRY AND  FISHING",VI,2006,RANK AND FILE,INDEPENDENT UNION,71,44,0.6197183098591549,Visayas
NA,14550,"AGRICULTURE,  FORESTRY AND FISHING",VI,2006,RANK AND FILE,INDEPENDENT UNION,65,51,0.7846153846153846,Visayas
NA,14552,"AGRICULTURE, FORESTRY AND  FISHING",VI,2006,RANK AND FILE,INDEPENDENT UNION,35,28,0.8,Visayas
NA,14554,"AGRICULTURE, FORESTRY AND  FISHING",VI,2006,RANK AND FILE,INDEPENDENT UNION,81,35,0.43209876543209874,Visayas
NA,14555,"AGRICULTURE, FORESTRY AND  FISHING",VI,2006,RANK AND FILE,INDEPENDENT UNION,54,35,0.6481481481481481,Visayas
NA,14564,"AGRICULTURE, FORESTRY AND  FISHING",VI,2006,RANK AND FILE,LOCAL/CHAPTER,148,133,0.8986486486486487,Visayas
NA,14572,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,46,37,0.8043478260869565,Visayas
NA,14574,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,48,16,0.3333333333333333,Visayas
NA,14578,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,22,12,0.5454545454545454,Visayas
NA,14579,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,40,28,0.7,Visayas
NA,14580,"AGRICULTURE,  FORESTRY AND FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,150,52,0.3466666666666667,Visayas
NA,14581,"AGRICULTURE,  FORESTRY AND FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,40,22,0.55,Visayas
NA,14582,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,23,13,0.5652173913043478,Visayas
NA,14583,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,87,50,0.5747126436781609,Visayas
NA,14584,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,110,101,0.9181818181818182,Visayas
NA,14585,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,50,16,0.32,Visayas
NA,14586,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,65,51,0.7846153846153846,Visayas
NA,14589,"AGRICULTURE, FORESTRY AND  FISHING",VI,2005,RANK AND FILE,INDEPENDENT UNION,69,28,0.4057971014492754,Visayas
NA,14595,MANUFACTURING,VI,2005,RANK AND FILE,"INDEPENDENT
UNION",58,58,1,Visayas
NA,14596,ACCOMODATION  AND FOOD SERVICE ACTIVITIES,VI,2005,RANK AND FILE,LOCAL/CHAPTER,93,25,0.26881720430107525,Visayas
NA,14602,"AGRICULTURE, FORESTRY AND  FISHING",VI,2004,RANK AND FILE,LOCAL/CHAPTER,28,28,1,Visayas
NA,14604,INFORMATION AND COMMUNICATION,VI,2004,RANK AND FILE,INDEPENDENT UNION,36,36,1,Visayas
NA,14605,ACCOMODATION AND FOOD SERVICE  ACTIVITIES,VI,2004,RANK AND FILE,INDEPENDENT UNION,69,62,0.8985507246376812,Visayas
NA,14611,TRANSPORT AND  STORAGE,VI,2004,RANK AND FILE,LOCAL/CHAPTER,92,83,0.9021739130434783,Visayas
NA,14617,"AGRICULTURE, FORESTRY AND  FISHING",VI,2004,RANK AND FILE,INDEPENDENT UNION,80,35,0.4375,Visayas
NA,14624,"AGRICULTURE, FORESTRY AND  FISHING",VI,2004,RANK AND FILE,INDEPENDENT UNION,56,45,0.8035714285714286,Visayas
NA,14626,"AGRICULTURE, FORESTRY AND  FISHING",VI,2004,RANK AND FILE,INDEPENDENT UNION,35,28,0.8,Visayas
NA,14628,"AGRICULTURE,  FORESTRY AND FISHING",VI,2004,RANK AND FILE,INDEPENDENT UNION,100,66,0.66,Visayas
NA,14630,"AGRICULTURE, FORESTRY AND  FISHING",VI,2004,RANK AND FILE,INDEPENDENT UNION,106,38,0.3584905660377358,Visayas
NA,14632,"AGRICULTURE,  FORESTRY AND FISHING",VI,2004,RANK AND FILE,INDEPENDENT UNION,60,35,0.5833333333333334,Visayas
NA,14645,MANUFACTURING,VI,2003,RANK AND FILE,LOCAL/CHAPTER,77,60,0.7792207792207793,Visayas
NA,14648,"AGRICULTURE,  FORESTRY AND FISHING",VI,2003,RANK AND FILE,INDEPENDENT UNION,22,20,0.9090909090909091,Visayas
NA,14649,"AGRICULTURE, FORESTRY AND  FISHING",VI,2003,RANK AND FILE,INDEPENDENT UNION,55,55,1,Visayas
NA,14651,"AGRICULTURE,  FORESTRY AND FISHING",VI,2003,RANK AND FILE,INDEPENDENT UNION,27,27,1,Visayas
NA,14652,"AGRICULTURE, FORESTRY AND  FISHING",VI,2003,RANK AND FILE,INDEPENDENT UNION,100,60,0.6,Visayas
NA,14653,"AGRICULTURE, FORESTRY AND  FISHING",VI,2003,RANK AND FILE,INDEPENDENT UNION,80,50,0.625,Visayas
NA,14654,"AGRICULTURE, FORESTRY AND  FISHING",VI,2003,RANK AND FILE,LOCAL/CHAPTER,465,350,0.7526881720430108,Visayas
NA,14661,"AGRICULTURE,  FORESTRY AND FISHING",VI,2003,RANK AND FILE,LOCAL/CHAPTER,427,369,0.8641686182669789,Visayas
NA,14665,TRANSPORT AND  STORAGE,VI,2002,RANK AND FILE,"INDEPENDENT
UNION",72,29,0.4027777777777778,Visayas
NA,14672,"AGRICULTURE, FORESTRY AND  FISHING",VI,2002,RANK AND FILE,LOCAL/CHAPTER,50,41,0.82,Visayas
NA,14673,"AGRICULTURE, FORESTRY AND  FISHING",VI,2002,RANK AND FILE,INDEPENDENT UNION,60,40,0.6666666666666666,Visayas
