CBA_ID,UNION_ID,PSIC.x,REGION,EBU_YEAR_REG,SCOPE.x,TYPE,EMPLOYEES,MEMBERS,union_density,island_grp,FILE_ID,FIRM_NAME.y,PSIC.y,UNION_NAME.y,START_DATE,END_DATE,BARGAIN_UNIT,SCOPE.y,YEAR_REG,Duration,CBA_yes,EVENT,UNIONAGE1,UNIONAGE2,TIMECBA,SCOPE_new,Type,Sector,sector_grp,Density
NA,17860,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,III,2021,RANK AND FILE,LOCAL/CHAPTER,180,40,22.22222222222222,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17861,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,IV-A,2021,RANK AND FILE,INDEPENDENT UNION,55,29,52.72727272727272,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,All others,Services,High density
NA,17862,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,82,64,78.04878048780488,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17863,MANUFACTURING,NCR,2021,RANK AND FILE,INDEPENDENT UNION,84,20,23.809523809523807,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,17864,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,55,16,29.09090909090909,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17865,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",NCR,2021,SUPERVISORY,INDEPENDENT UNION,247,34,13.765182186234817,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,OTHERS,Independent,All others,Services,Low density
NA,17866,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,285,20,7.017543859649122,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17867,TRANSPORT AND STORAGE,III,2021,RANK AND FILE,LOCAL/CHAPTER,210,49,23.333333333333332,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17868,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,60,15,25,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17869,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",NCR,2021,RANK AND FILE,LOCAL/CHAPTER,70,42,60,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17870,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,117,85,72.64957264957265,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,17871,TRANSPORT AND STORAGE,III,2021,RANK AND FILE,LOCAL/CHAPTER,102,47,46.07843137254902,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17872,TRANSPORT AND STORAGE,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,90,30,33.33333333333333,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17873,OTHER SERVICES ACTIVITIES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,1700,900,52.94117647058824,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
0127,17874,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,60,30,50,Luzon,0127_Phil Top,PHIL-TOP INDUSTRIES INC.,MANUFACTURING,PHIL-TOP UNITED WORKERS UNION (PTUWU),2021-05-01T00:00:00Z,2026-04-30T00:00:00Z,106,RANK AND FILE,2021,5,With CBA,1,0,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,17875,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,III,2021,RANK AND FILE,LOCAL/CHAPTER,80,38,47.5,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17876,MANUFACTURING,III,2021,RANK AND FILE,LOCAL/CHAPTER,2000,51,2.55,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17877,CONSTRUCTION,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,105,23,21.904761904761905,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Industry,Low density
NA,17878,MANUFACTURING,III,2021,SUPERVISORY,INDEPENDENT UNION,2023,104,5.140879881,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,OTHERS,Independent,Manufacturing,Industry,Low density
NA,17879,TRANSPORT AND STORAGE,IV-A,2021,RANK AND FILE,LOCAL/CHAPTER,42,42,100,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17880,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,300,30,10,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17881,TRANSPORT AND STORAGE,NCR,2021,RANK AND FILE,INDEPENDENT UNION,1000,226,22.6,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,All others,Services,Low density
NA,17882,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,100,18,18,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17883,MANUFACTURING,XI,2021,SUPERVISORY,INDEPENDENT UNION,44,33,75,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,OTHERS,Independent,Manufacturing,Industry,High density
NA,17884,TRANSPORT AND STORAGE,XI,2021,RANK AND FILE,LOCAL/CHAPTER,300,215,71.66666666666667,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17885,TRANSPORT AND STORAGE,III,2021,RANK AND FILE,LOCAL/CHAPTER,180,130,72.22222222222221,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17886,MANUFACTURING,XI,2021,RANK AND FILE,LOCAL/CHAPTER,205,47,22.926829268292686,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17887,MANUFACTURING,III,2021,RANK AND FILE,LOCAL/CHAPTER,24,12,50,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,17888,TRANSPORT AND STORAGE,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,200,80,40,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17889,TRANSPORT AND STORAGE,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,745,428,57.44966443,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17890,"AGRICULTURE, FORESTRY AND FISHING",XI,2021,RANK AND FILE,LOCAL/CHAPTER,1187,350,29.486099410278012,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17891,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,III,2021,RANK AND FILE,LOCAL/CHAPTER,30,15,50,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17892,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,190,20,10.526315789473683,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17893,TRANSPORT AND STORAGE,X,2021,SUPERVISORY,LOCAL/CHAPTER,176,11,6.25,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,OTHERS,Local/Chapter,All others,Services,Low density
NA,17894,MANUFACTURING,III,2021,RANK AND FILE,LOCAL/CHAPTER,80,5,6.25,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17895,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,51,34,66.66666666666666,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17896,MANUFACTURING,XI,2021,RANK AND FILE,LOCAL/CHAPTER,161,99,61.49068322981367,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,17897,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,570,200,35.08771929824561,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17898,MANUFACTURING,IV-A,2021,RANK AND FILE,LOCAL/CHAPTER,80,80,100,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,17899,TRANSPORT AND STORAGE,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,82,30,36.58536585365854,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17900,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,105,12,11.428571428571429,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17901,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,70,15,21.428571428571427,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17902,MANUFACTURING,III,2021,RANK AND FILE,LOCAL/CHAPTER,90,40,44.44444444444444,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17903,MANUFACTURING,IV-A,2021,RANK AND FILE,LOCAL/CHAPTER,29,29,100,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,17904,MANUFACTURING,NCR,2021,RANK AND FILE,INDEPENDENT UNION,115,74,64.34782608695652,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
NA,17905,MANUFACTURING,NCR,2021,RANK AND FILE,INDEPENDENT UNION,98,98,100,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
NA,17906,OTHER SERVICES ACTIVITIES,NCR,2021,OTHERS,LOCAL/CHAPTER,120,42,35,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,OTHERS,Local/Chapter,All others,Services,Low density
NA,17907,MANUFACTURING,IV-A,2021,RANK AND FILE,LOCAL/CHAPTER,0,80,NA,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,NA
NA,17908,MANUFACTURING,IV-A,2021,RANK AND FILE,LOCAL/CHAPTER,700,200,28.57142857142857,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17909,MANUFACTURING,IV-A,2021,RANK AND FILE,LOCAL/CHAPTER,85,65,76.47058823529412,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,17910,TRANSPORT AND STORAGE,IV-A,2021,RANK AND FILE,LOCAL/CHAPTER,130,0,0,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17911,MANUFACTURING,IV-A,2021,RANK AND FILE,LOCAL/CHAPTER,509,102,20.039292730844792,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17912,MANUFACTURING,IV-A,2021,SUPERVISORY,LOCAL/CHAPTER,509,12,2.357563850687623,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,OTHERS,Local/Chapter,Manufacturing,Industry,Low density
NA,17913,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",NCR,2021,RANK AND FILE,LOCAL/CHAPTER,200,33,16.5,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17914,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,40,24,60,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,17915,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,110,16,14.545454545454545,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
0102,17916,MANUFACTURING,NCR,2021,RANK AND FILE,INDEPENDENT UNION,65,53,81.53846153846153,Luzon,0102_Pacific Twine,"PACIFIC TWINE AND NET MANUFACTURING CO., INCORPORATED",MANUFACTURING,PACIFIC TWINE WORKERS UNION (INDEPENDENT),2021-05-02T00:00:00Z,2026-05-02T00:00:00Z,63,NA,2021,5,With CBA,1,0,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
NA,17917,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,130,17,13.076923076923078,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17918,INFORMATION AND COMMUNICATION,III,2021,RANK AND FILE,LOCAL/CHAPTER,8,6,75,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17919,INFORMATION AND COMMUNICATION,III,2021,RANK AND FILE,LOCAL/CHAPTER,9,7,77.77777777777779,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17920,MANUFACTURING,IV-A,2021,RANK AND FILE,INDEPENDENT UNION,62,30,48.38709677419355,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,17921,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,34,12,35.294117647058826,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17922,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,41,10,24.390243902439025,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17923,MANUFACTURING,III,2021,RANK AND FILE,LOCAL/CHAPTER,93,14,15.053763440860216,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17924,CONSTRUCTION,III,2021,RANK AND FILE,LOCAL/CHAPTER,60,15,25,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Industry,Low density
NA,17925,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,III,2021,RANK AND FILE,LOCAL/CHAPTER,100,20,20,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17926,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,62,15,24.193548387096776,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17927,MANUFACTURING,XI,2021,RANK AND FILE,LOCAL/CHAPTER,750,12,1.6,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17928,TRANSPORT AND STORAGE,IV-A,2021,RANK AND FILE,AFFILIATE,160,121,75.625,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,High density
NA,17929,TRANSPORT AND STORAGE,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,100,30,30,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17930,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,410,20,4.878048780487805,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17931,TRANSPORT AND STORAGE,XI,2021,OTHERS,INDEPENDENT UNION,41,14,34.146341463414636,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,OTHERS,Independent,All others,Services,Low density
NA,17932,MANUFACTURING,III,2021,RANK AND FILE,INDEPENDENT UNION,127,99,77.95275590551181,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
NA,17933,MANUFACTURING,NCR,2021,RANK AND FILE,INDEPENDENT UNION,33,13,39.39393939393939,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,17934,MANUFACTURING,NCR,2021,RANK AND FILE,INDEPENDENT UNION,67,18,26.865671641791046,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,17935,MANUFACTURING,NCR,2021,RANK AND FILE,INDEPENDENT UNION,100,36,36,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,Low density
NA,17936,NA,NCR,2021,RANK AND FILE,INDEPENDENT UNION,85,18,21.176470588235293,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,All others,Services,Low density
NA,17937,MANUFACTURING,IV-A,2021,RANK AND FILE,LOCAL/CHAPTER,160,10,6.25,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17938,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,III,2021,RANK AND FILE,LOCAL/CHAPTER,735,27,3.6734693877551026,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17939,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,440,43,9.772727272727273,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17940,MANUFACTURING,III,2021,RANK AND FILE,LOCAL/CHAPTER,202,35,17.326732673267326,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17941,TRANSPORT AND STORAGE,VI,2021,OTHERS,INDEPENDENT UNION,10,10,100,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,OTHERS,Independent,All others,Services,High density
NA,17942,TRANSPORT AND STORAGE,IV-A,2021,RANK AND FILE,INDEPENDENT UNION,50,24,48,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,All others,Services,Low density
NA,17943,MANUFACTURING,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,40,12,30,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17944,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,III,2021,RANK AND FILE,LOCAL/CHAPTER,60,22,36.666666666666664,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17945,CONSTRUCTION,III,2021,RANK AND FILE,LOCAL/CHAPTER,300,67,22.333333333333332,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Industry,Low density
NA,17946,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",III,2021,RANK AND FILE,LOCAL/CHAPTER,60,12,20,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17947,FINANCIAL AND INSURANCE ACTIVITIES,NCR,2021,RANK AND FILE,LOCAL/CHAPTER,85,20,23.52941176470588,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17948,"AGRICULTURE, FORESTRY AND FISHING",XII,2021,RANK AND FILE,LOCAL/CHAPTER,54,25,46.2962963,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17949,TRANSPORT AND STORAGE,IV-A,2021,SUPERVISORY,LOCAL/CHAPTER,317,25,7.886435331230284,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,OTHERS,Local/Chapter,All others,Services,Low density
NA,17950,MANUFACTURING,VII,2021,RANK AND FILE,LOCAL/CHAPTER,400,330,82.5,Visayas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
NA,17951,MANUFACTURING,III,2021,RANK AND FILE,LOCAL/CHAPTER,500,18,3.5999999999999996,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17952,"AGRICULTURE, FORESTRY AND FISHING",XI,2021,RANK AND FILE,LOCAL/CHAPTER,1200,44,3.6666666666666665,Mindanao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,All others,Services,Low density
NA,17953,MANUFACTURING,IV-A,2021,RANK AND FILE,INDEPENDENT UNION,108,75,69.44444444444444,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Independent,Manufacturing,Industry,High density
NA,17954,MANUFACTURING,III,2021,RANK AND FILE,LOCAL/CHAPTER,165,35,21.21212121212121,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,Low density
NA,17955,MANUFACTURING,III,2021,RANK AND FILE,LOCAL/CHAPTER,17,12,70.58823529411765,Luzon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No CBA,0,NA,0,0,RANK-AND-FILE,Local/Chapter,Manufacturing,Industry,High density
